step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
1_47,0.23954081535339355,3.4099950790405273,1.0729365348815918,1.2250804901123047,5.708553314208984
1_48,0.24164390563964844,3.4211177825927734,1.075493574142456,1.2390151023864746,5.7361767292022705
1_49,0.23299241065979004,3.459991693496704,1.076472520828247,1.217160940170288,5.7541608810424805
1_50,0.23418259620666504,3.4319205284118652,1.0727455615997314,1.4061009883880615,5.911299705505371
1_51,0.2368767261505127,3.479374885559082,1.072408676147461,1.220324993133545,5.772657871246338
1_52,0.24721097946166992,3.4483697414398193,1.0828502178192139,1.2266864776611328,5.758562326431274
1_53,0.23335814476013184,3.412287473678589,1.0716416835784912,1.2201392650604248,5.704637050628662
1_54,0.2348160743713379,3.6737098693847656,1.0650148391723633,1.2246613502502441,5.96413779258728
1_55,0.23503828048706055,3.418849468231201,1.0668489933013916,1.2206079959869385,5.7068705558776855
1_56,0.23311305046081543,3.402236223220825,1.0824942588806152,1.2271771430969238,5.71245813369751
1_57,0.23383069038391113,3.47830867767334,1.0730412006378174,1.2232532501220703,5.7752838134765625
1_58,0.24103260040283203,3.3722338676452637,1.0659854412078857,1.2245111465454102,5.663267374038696
1_59,0.24157285690307617,3.4387667179107666,1.0736947059631348,1.23909592628479,5.752094984054565
1_60,0.23974084854125977,3.5005478858947754,1.1551134586334229,1.2265167236328125,5.883211374282837
1_61,0.23378825187683105,3.4358208179473877,1.0650475025177002,1.2269561290740967,5.7283642292022705
1_62,0.23447513580322266,3.4477458000183105,1.0704846382141113,1.2265148162841797,5.7452943325042725
1_63,0.23888778686523438,3.436159372329712,1.0742487907409668,1.2347571849822998,5.745700120925903
1_64,0.23456192016601562,3.421302080154419,1.0736782550811768,1.232497215270996,5.728018045425415
1_65,0.23456239700317383,3.422250509262085,1.083277940750122,1.2236354351043701,5.729710578918457
1_66,0.23383522033691406,3.4582133293151855,1.074415683746338,1.2231104373931885,5.756436109542847
1_67,0.2380056381225586,3.4193193912506104,1.0697457790374756,1.2250728607177734,5.714920997619629
1_68,0.2345881462097168,3.421896457672119,1.0751960277557373,1.2289798259735107,5.726612091064453
1_69,0.23307132720947266,3.443665027618408,1.0819613933563232,1.2267858982086182,5.752974271774292
1_70,0.23027801513671875,3.429673910140991,1.0702323913574219,1.2312753200531006,5.731856346130371
1_71,0.22878003120422363,3.4322237968444824,1.0784962177276611,1.2221319675445557,5.733534812927246
1_72,0.311509370803833,3.449342727661133,1.073838710784912,1.236626148223877,5.760359525680542
1_73,0.2307279109954834,3.430535316467285,1.0777943134307861,1.2218351364135742,5.730721712112427
1_74,0.22916030883789062,3.4412660598754883,1.0707824230194092,1.2250585556030273,5.737881183624268
1_75,0.22740435600280762,3.4499435424804688,1.0724742412567139,1.2235686779022217,5.746547222137451
1_76,0.23511314392089844,3.4257054328918457,1.0679211616516113,1.2345800399780273,5.728773593902588
1_77,0.23563551902770996,3.4379241466522217,1.0849812030792236,1.2235729694366455,5.747023582458496
1_78,0.23314809799194336,3.5202770233154297,1.300981044769287,1.2275640964508057,6.0493690967559814
1_79,0.23038530349731445,3.4399220943450928,1.0675337314605713,1.230731725692749,5.738733530044556
1_80,0.22948884963989258,3.426933765411377,1.0782575607299805,1.2334344387054443,5.739165544509888
1_81,0.2274332046508789,3.4113285541534424,1.0822958946228027,1.234255313873291,5.72842264175415
1_82,0.22955536842346191,3.4653210639953613,1.0716240406036377,1.2271552085876465,5.764636516571045
1_83,0.235884428024292,3.3915064334869385,1.0733909606933594,1.22141432762146,5.686878204345703
1_84,0.23615074157714844,3.7181713581085205,1.0806124210357666,1.2458009719848633,6.045267581939697
1_85,0.23258185386657715,3.4599223136901855,1.0763821601867676,1.2201869487762451,5.7570295333862305
1_86,0.23321890830993652,3.4637653827667236,1.0769968032836914,1.2256040573120117,5.76708459854126
1_87,0.2338721752166748,3.4902336597442627,1.07816481590271,1.23115873336792,5.800108909606934
1_88,0.23377299308776855,3.445019245147705,1.0818102359771729,1.228137731552124,5.755509614944458
1_89,0.2334604263305664,3.6048686504364014,1.0885322093963623,1.2239418029785156,5.91798734664917
1_90,0.23409080505371094,3.4786975383758545,1.0818891525268555,1.2443630695343018,5.805475950241089
1_91,0.2286078929901123,3.429068088531494,1.0695445537567139,1.2294692993164062,5.728624105453491
1_92,0.22928977012634277,3.4745516777038574,1.0784704685211182,1.2290549278259277,5.782860517501831
1_93,0.23546433448791504,3.4596023559570312,1.0798840522766113,1.230752944946289,5.770789623260498
1_94,0.23369979858398438,3.461264133453369,1.0725271701812744,1.4317848682403564,5.96615195274353
1_95,0.24215078353881836,3.535759449005127,1.069756269454956,1.2284629344940186,5.834508895874023
1_96,0.23512601852416992,3.447598457336426,1.0704169273376465,1.2290279865264893,5.747684001922607
1_97,0.2349076271057129,3.4804654121398926,1.0790314674377441,1.2286546230316162,5.788700103759766
1_98,0.23427224159240723,3.4272658824920654,1.0732643604278564,1.2306716442108154,5.731754779815674
1_99,0.22871017456054688,3.4313783645629883,1.0740249156951904,1.229372501373291,5.7353222370147705
1_100,0.22896361351013184,3.4144697189331055,1.0678114891052246,1.223858118057251,5.706701755523682
1_101,0.23134732246398926,3.6080408096313477,1.1571691036224365,1.221665382385254,5.988043308258057
1_102,0.2332456111907959,3.4925761222839355,1.078035593032837,1.2246911525726318,5.796143293380737
1_103,0.23557734489440918,3.4769537448883057,1.0699131488800049,1.224534511566162,5.771949529647827
1_104,0.23325109481811523,3.4262897968292236,1.0737006664276123,1.2237212657928467,5.724251747131348
1_105,0.23273134231567383,3.4528181552886963,1.073270320892334,1.227613925933838,5.754469633102417
1_106,0.2357957363128662,3.5090394020080566,1.0767667293548584,1.2239549160003662,5.810319900512695
1_107,0.2368302345275879,3.433250904083252,1.1875755786895752,1.2493820190429688,5.870916843414307
1_108,0.23243093490600586,3.470360040664673,1.0682485103607178,1.234614610671997,5.773773908615112
1_109,0.23863554000854492,3.4310522079467773,1.0738017559051514,1.2301931381225586,5.735572338104248
1_110,0.23407912254333496,3.4366166591644287,1.0797007083892822,1.2238292694091797,5.740684986114502
1_111,0.2381579875946045,3.4302587509155273,1.0720100402832031,1.230093002319336,5.732933521270752
1_112,0.23363113403320312,3.4679908752441406,1.076730728149414,1.2253100872039795,5.77056360244751
1_113,0.23016834259033203,3.6011767387390137,1.3664605617523193,1.2195780277252197,6.187769174575806
1_114,0.23342370986938477,3.494029998779297,1.3028185367584229,1.2204947471618652,6.018333911895752
1_115,0.24414706230163574,3.4940218925476074,1.066835641860962,1.2301220893859863,5.791534423828125
1_116,0.22952890396118164,3.4598639011383057,1.069566249847412,1.2197983264923096,5.749758720397949
1_117,0.23084425926208496,3.427738666534424,1.063007116317749,1.2214970588684082,5.712785005569458
1_118,0.2301487922668457,3.4580373764038086,1.0745558738708496,1.2218880653381348,5.755166053771973
1_119,0.2369682788848877,3.456096887588501,1.0681772232055664,1.36820387840271,5.893030405044556
1_120,0.27449870109558105,3.51444411277771,1.3099644184112549,1.2159152030944824,6.04111123085022
