step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
1_28,0.1314096450805664,1.0907659530639648,0.5612092018127441,0.4339001178741455,2.0869221687316895
1_29,0.15533661842346191,0.9903476238250732,0.304337739944458,0.3947484493255615,1.68998384475708
1_30,0.2889747619628906,1.1957676410675049,0.2993192672729492,0.3793354034423828,1.8751709461212158
1_31,0.20896053314208984,1.0435407161712646,0.39491724967956543,0.47352004051208496,1.9133307933807373
1_32,0.15362143516540527,1.0248076915740967,0.3669588565826416,0.45132017135620117,1.8440744876861572
1_33,0.13729000091552734,1.071624994277954,0.34053587913513184,0.4214975833892822,1.8344333171844482
1_34,0.18545007705688477,1.1851608753204346,0.30500197410583496,0.38965368270874023,1.8807201385498047
1_35,0.19363999366760254,1.0616233348846436,0.4211692810058594,0.4593696594238281,1.9427266120910645
1_36,0.15436100959777832,0.9856455326080322,0.32152819633483887,0.39193296432495117,1.6995928287506104
1_37,0.1945326328277588,1.2655861377716064,0.30631494522094727,0.39043688774108887,1.9629759788513184
1_38,0.17107367515563965,1.0588629245758057,0.3583672046661377,0.509005069732666,1.931171178817749
1_39,0.16010522842407227,1.030848503112793,0.3274221420288086,0.4736795425415039,1.8325388431549072
1_40,0.14157557487487793,1.02951979637146,0.3382866382598877,0.4584932327270508,1.8271160125732422
2_1,0.15059947967529297,1.0588927268981934,0.34615230560302734,0.43755316734313965,1.843353033065796
2_2,0.147871732711792,1.0275707244873047,0.33902645111083984,0.41132211685180664,1.7786335945129395
2_3,0.3007185459136963,1.091543197631836,0.30235862731933594,0.4127199649810791,1.807119607925415
2_4,0.14437294006347656,1.1329500675201416,0.40046048164367676,0.5517714023590088,2.086921453475952
2_5,0.13310813903808594,0.9628586769104004,0.33037757873535156,0.43241381645202637,1.7263197898864746
2_6,0.24489712715148926,1.1858291625976562,0.30442309379577637,0.38035035133361816,1.8710615634918213
2_7,0.19249677658081055,1.1143875122070312,0.35926103591918945,0.43730878829956055,1.9117400646209717
2_8,0.16402649879455566,1.0313632488250732,0.36823463439941406,0.4620952606201172,1.8628408908843994
2_9,0.15651392936706543,1.0392875671386719,0.37699007987976074,0.4395792484283447,1.8569600582122803
2_10,0.15313196182250977,1.0916435718536377,0.3105776309967041,0.4089958667755127,1.811659812927246
